,npi,nppes_provider_city,nppes_provider_zip,nppes_provider_state,avg_medicare_pay_ratio,payed_to_requested_ratio,Cluster
292,1073618781.0,TOWSON,212865466,MD,0.8150176903254732,0.5794360745211943,3
294,1841291788.0,LAUREL,207075267,MD,0.8038602657453962,0.5948181849571692,3
299,1407980832.0,OXON HILL,207453100,MD,0.77450699582956,0.6325653431947327,3
300,1780980979.0,PARKVILLE,212342808,MD,0.8151605878736182,0.5792350265458202,3
303,1114156056.0,COLUMBIA,210452188,MD,0.8212920974478369,0.5705079234066189,3
308,1427038520.0,GLEN BURNIE,210616904,MD,0.796313644728031,0.6048839386361313,3
311,1013085505.0,BOWIE,207154003,MD,0.7734327780858246,0.6338783304250458,3
316,1649579822.0,ELKTON,219216415,MD,0.8286054927321507,0.5598329549196881,3
318,1396745840.0,LAUREL,207075203,MD,0.7540859318135261,0.6567757664842133,3
324,1982893624.0,CUMBERLAND,215021336,MD,0.7858560409324825,0.6184094783635877,3
335,1265528681.0,DELMAR,218752339,MD,0.8197401039157669,0.5727356825204518,3
336,1831200203.0,BALTIMORE,212045826,MD,0.8152036974136131,0.5791743534749916,3
338,1548558703.0,ANNAPOLIS,214013046,MD,0.823265744568357,0.5676561580924746,3
340,1760429922.0,BALTIMORE,212046800,MD,0.7857482418887632,0.6185464415617615,3
341,1407181696.0,ELLICOTT CITY,210427869,MD,0.7567758678519275,0.6536744494295015,3
345,1679573687.0,BEL AIR,210144742,MD,0.7937137467260514,0.6082914500945197,3
367,1619082179.0,CHICAGO,606431522,IL,0.7423567705899636,0.6700047948777978,3
369,1306154984.0,MARYVILLE,62062,IL,0.8198844820985302,0.5725289826847415,3
370,1922203595.0,JOLIET,604363172,IL,0.8164248637605598,0.5774516792196135,3
371,1003858572.0,CHICAGO,60631,IL,0.8043989436116128,0.5940895046342102,3
378,1841420650.0,QUINCY,623014038,IL,0.7357240083753642,0.6772814654928091,3
384,1912934985.0,CHICAGO,606404510,IL,0.8160148720151825,0.57803090631042,3
385,1477984656.0,MATTOON,619389253,IL,0.8204282053976643,0.5717495603740924,3
390,1720098361.0,CHICAGO,606575188,IL,0.7545057983945659,0.6562933796626159,3
391,1548206519.0,NORMAL,617613551,IL,0.7489686987610663,0.6626053789972997,3
393,1871571646.0,OAK LAWN,604532654,IL,0.8272989189443742,0.5617619591192249,3
395,1851474753.0,OAKBROOK TERRACE,601813942,IL,0.7872972196059653,0.6165736679430256,3
401,1336422542.0,ARLINGTON HEIGHTS,600051533,IL,0.7574406306477182,0.6529040442852125,3
403,1538261680.0,WILLOWBROOK,605277601,IL,0.7413786331933048,0.6710869707008379,3
404,1235464041.0,HINSDALE,605213179,IL,0.8018370129427641,0.597542805726105,3
406,1154506731.0,BELVIDERE,610089306,IL,0.7546942003994065,0.656076721034591,3
410,1336659119.0,GLENVIEW,600261301,IL,0.798977000643362,0.6013615821142362,3
412,1366464281.0,VERNON HILLS,600611857,IL,0.7331368595102133,0.6800811313567678,3
415,1679864763.0,NORTHLAKE,601642523,IL,0.7545465468466627,0.6562465303845629,3
416,1992782494.0,CHICAGO RIDGE,604152282,IL,0.8161262891203123,0.577873584970544,3
430,1861728677.0,CHICAGO,606162333,IL,0.8260315968648553,0.5636238115808248,3
431,1306853858.0,OAK PARK,603041091,IL,0.7946646957066886,0.6070486153492123,3
435,1447220959.0,BENSENVILLE,601062631,IL,0.7944567062728672,0.6073207899109558,3
436,1770530727.0,MARYVILLE,620625671,IL,0.8160163561328615,0.5780288111536024,3
446,1528077815.0,CHICAGO,606405266,IL,0.7920383735085255,0.6104713055418489,3
449,1669474003.0,GENEVA,601342590,IL,0.82073776567706,0.5713051023677518,3
450,1164611786.0,TUSCOLA,619532000,IL,0.767157491714208,0.6414587928361141,3
453,1598145724.0,PETERSBURG,626751553.0,IL,0.7921799371224069,0.6102875938610742,3
462,1467556837.0,KANKAKEE,60901,IL,0.8020281552235597,0.5972862280587872,3
463,1801896329.0,GENEVA,601343591,IL,0.8146055324819992,0.5800153674254833,3
464,1114214236.0,BOLINGBROOK,604404302,IL,0.7369599382810882,0.6759364240583093,3
465,1902984149.0,NORTHBROOK,600622727,IL,0.8117228241560707,0.5840428552290428,3
473,1528275740.0,PECATONICA,610639400,IL,0.8152799035292035,0.5790670763403949,3
485,1427063130.0,LA GRANGE PARK,605262006,IL,0.8075397596180677,0.5898131370493485,3
491,1346236098.0,JOLIET,604355463,IL,0.7640982373079612,0.6450999021414175,3
498,1942462106.0,WINFIELD,601901222,IL,0.8240850960072099,0.5664660224045109,3
505,1427456318.0,OAKBROOK TERRACE,601814823,IL,0.7788013550562732,0.6272706348638621,3
507,1750533220.0,BURR RIDGE,60527,IL,0.810695915717659,0.5854674476336891,3
509,1164776688.0,DOWNERS GROVE,60515,IL,0.7866908301720567,0.617347177626334,3
511,1548261399.0,CARBONDALE,629011031,IL,0.7941613251858094,0.6077069931958322,3
512,1083712681.0,CHICAGO,606593729,IL,0.8280059529496084,0.5607193075684221,3
513,1700925963.0,HOFFMAN ESTATES,601941090,IL,0.8133184455380746,0.5818187915043048,3
514,1477687960.0,CHICAGO,606133077,IL,0.7738094299509892,0.6334184763005616,3
519,1487913646.0,QUINCY,623014038,IL,0.8207526457894387,0.571283724982286,3
520,1093822942.0,HAZEL CREST,604291451,IL,0.8252113761364929,0.5648240298490457,3
525,1831164896.0,PALOS HEIGHTS,604631196,IL,0.8257109691953614,0.5640934278561105,3
527,1861469496.0,MOLINE,612656869,IL,0.8289061610905499,0.5593876796159593,3
539,1548226160.0,COLLINSVILLE,622345816,IL,0.7281841880473839,0.6853814910528095,3
541,1780016162.0,TINLEY PARK,60487,IL,0.7727451250294829,0.6347164498759811,3
543,1740341072.0,DOWNERS GROVE,605151552,IL,0.8069274076794193,0.5906506232416695,3
553,1841456530.0,LONG GROVE,600475292,IL,0.8288847279057747,0.5594194382076563,3
563,1366419210.0,CENTRALIA,628013058,IL,0.7938405702869623,0.6081259318319444,3
564,1477923746.0,MOKENA,604488208,IL,0.8252675760359703,0.5647419126855326,3
566,1932182003.0,OAKBROOK TERRACE,601814290,IL,0.7540387254982531,0.6568299631175256,3
567,1588720999.0,SUGAR GROVE,60554,IL,0.7413174662367059,0.6711545382789201,3
568,1902826852.0,MELROSE PARK,601604039,IL,0.8100514639209663,0.5863587858977637,3
569,1306899372.0,CHICAGO,606173936,IL,0.8275258899727186,0.5614275567024298,3
578,1437526852.0,PEKIN,615544936,IL,0.7847948806439548,0.6197555932099693,3
579,1831525310.0,OAK PARK,603011422,IL,0.7438080774873242,0.6683932554003,3
582,1033493929.0,ROCKFORD,611031573,IL,0.7862745061940359,0.617877334840278,3
590,1265556856.0,DEERFIELD,600164914,IL,0.7439729948933276,0.6682096848066875,3
592,1205205028.0,CHICAGO,606182219,IL,0.731430230222954,0.6819162839498676,3
594,1811241953.0,SCHAUMBURG,601734832,IL,0.7523044299356776,0.6588156378677993,3
595,1407861065.0,GLEN CARBON,620343502,IL,0.8111525415231052,0.5848346384924606,3
603,1316059181.0,PALOS HEIGHTS,60463,IL,0.7526914485862777,0.6583734375148277,3
606,1285613463.0,PEORIA,616148148,IL,0.7659860665725003,0.6428571737305179,3
607,1306821053.0,PALATINE,600745551,IL,0.7292041897001229,0.6842961710573774,3
608,1962671156.0,SCHAUMBURG,601734717,IL,0.8053641998231554,0.5927803181982417,3
625,1174075147.0,SPRINGFIELD,62701,IL,0.7647590662231912,0.6443163591198291,3
629,1013023258.0,MATTOON,619384652,IL,0.8160444399686848,0.5779891625248658,3
638,1891730545.0,INVERNESS,600103501,IL,0.7889503197764048,0.6144569902968869,3
640,1861596363.0,PLAINFIELD,605862606,IL,0.8239797026985186,0.5666193162440378,3
654,1568813749.0,MOUNT PROSPECT,600563314,IL,0.7512807113465725,0.6599827973201938,3
660,1861403891.0,CHICAGO,606253645,IL,0.7854155009208503,0.6189688933324919,3
661,1689639213.0,PEKIN,61554,IL,0.7351845609330114,0.6778669938606948,3
665,1023184694.0,OLYMPIA FIELDS,604611009,IL,0.826728635387049,0.5626008917794815,3
666,1285715136.0,CHICAGO,606253500,IL,0.8222610566136305,0.5691104943476583,3
667,1457806093.0,CHICAGO,606411929,IL,0.7808743266186646,0.6246881510224497,3
668,1811909963.0,CHICAGO,606222224,IL,0.8161227794233354,0.5778785416558825,3
672,1548453384.0,CENTRALIA,628013001,IL,0.7275319136963628,0.6860738404525478,3
675,1306993324.0,CHICAGO,606143965,IL,0.737258607464424,0.6756106465410522,3
679,1083709166.0,PARIS,619442460,IL,0.7820676828356985,0.6231935008197705,3
680,1922095579.0,PEORIA,616157822,IL,0.8085605786495843,0.5884129422895534,3
687,1821065764.0,MARYVILLE,620625844,IL,0.8006777234341842,0.5990953039344007,3
700,1700037959.0,CINCINNATI,452192906,OH,0.8111484995647816,0.5848402445572667,3
704,1063851442.0,OREGON,436164921,OH,0.7905475922642853,0.6124006077439353,3
706,1932170933.0,WILLIAMSBURG,451761146,OH,0.764223753854733,0.6449512028395487,3
710,1639553373.0,SYLVANIA,435602146,OH,0.7760024661136894,0.630729872913494,3
714,1093783466.0,ASHTABULA,44004,OH,0.753092964799213,0.6579141177767288,3
720,1386753887.0,AKRON,443203473,OH,0.7346221055628341,0.6784765007120203,3
721,1033537873.0,DAYTON,454092939,OH,0.7548672260177183,0.6558776342308945,3
727,1811001571.0,COLUMBUS,432134441,OH,0.8076124984576659,0.5897135341290436,3
729,1689728966.0,TIFFIN,448832357,OH,0.7705427409396386,0.6373883309139169,3
730,1699290403.0,BEACHWOOD,441225918,OH,0.7499231978505191,0.6615249030275816,3
732,1508830647.0,SALEM,444602480,OH,0.7866182707311545,0.6174396295605976,3
737,1215070594.0,CLEVELAND HEIGHTS,44118,OH,0.8162870793656585,0.5776464351666019,3
740,1821072752.0,POLAND,445143688,OH,0.7348295087137833,0.6782518655510354,3
741,1376842799.0,HAMILTON,450136386,OH,0.776519396936533,0.630093347196527,3
747,1558806943.0,CINCINNATI,452192364,OH,0.7911619731356039,0.61160668101663,3
756,1750587754.0,CONCORD TWP,440779612,OH,0.7864443516178029,0.6176611383343246,3
760,1851573992.0,DAYTON,454594778,OH,0.8204434179240447,0.5717277306420525,3
765,1346299203.0,CANTON,447101709,OH,0.8046924717352752,0.5936918610967927,3
768,1104258979.0,NEWARK,43055,OH,0.730152147736689,0.6832845974815327,3
773,1356415012.0,RAVENNA,442663929,OH,0.8268614718818759,0.5624056421457184,3
774,1801284344.0,ASHTABULA,440044985,OH,0.7916601494495431,0.6109617072890307,3
776,1730464447.0,BELLEFONTAINE,433113000,OH,0.78021609451509,0.6255100685517542,3
778,1881670628.0,FAIRLAWN,443339301,OH,0.7987403570008753,0.601675861322452,3
779,1184669558.0,ELYRIA,440351485,OH,0.7725382508559926,0.6349682283109632,3
783,1740267566.0,WARREN,444842345,OH,0.7495864471491445,0.6619064573263528,3
784,1588918536.0,SEVEN HILLS,441315836.0,OH,0.7976688113675888,0.603095736489173,3
789,1427041151.0,CINCINNATI,452424487,OH,0.776577033589271,0.6300223098444121,3
797,1619284171.0,POLAND,445143687,OH,0.8189471875978808,0.5738688908849491,3
802,1669456562.0,EUCLID,441323708,OH,0.7825941073196058,0.6225322989119757,3
804,1508811951.0,HARRISON,450302780,OH,0.8140791350672594,0.5807539598213195,3
806,1902040256.0,BARBERTON,442039003,OH,0.798579420630122,0.6018894491067761,3
811,1629418207.0,MARIETTA,457501635,OH,0.7927207995581019,0.6095848865809942,3
815,1295942621.0,DAYTON,454403442,OH,0.8167856921269251,0.5769411868958048,3
816,1447228705.0,COLUMBUS,432281607,OH,0.817807702805857,0.5754915822420054,3
822,1235141300.0,BEACHWOOD,44122,OH,0.7491001217039727,0.6624567968276069,3
828,1477662716.0,CANTON,447141428,OH,0.729684038133399,0.6837844722522854,3
829,1174542294.0,BOARDMAN,445126778,OH,0.7728977159801138,0.6345306301769233,3
830,1104827625.0,MONROE,450503101,OH,0.7905987081596292,0.612334616575223,3
833,1700063674.0,MAYFIELD HEIGHTS,441242050,OH,0.7377108889617143,0.6751167634619342,3
835,1841235884.0,HILLIARD,430269813,OH,0.8046210157250655,0.5937887006785866,3
838,1205192192.0,VAN WERT,458912490,OH,0.8065581180891319,0.5911548038750237,3
840,1245485374.0,WOOSTER,446912300,OH,0.8067087694703435,0.59094920362045,3
841,1346249018.0,FAIRFIELD,450145335,OH,0.7625975535738677,0.6468732265932421,3
842,1427041565.0,PARMA,441342700,OH,0.7416308727684852,0.6708082054929374,3
843,1851536650.0,RANDOLPH,44265,OH,0.7853522527397391,0.619049141116129,3
845,1295769735.0,CLEVELAND,441115612,OH,0.8226530079684203,0.5685437788600894,3
852,1770862765.0,COLUMBUS,432143912,OH,0.7732155254725198,0.6341433206840983,3
856,1528176393.0,SPRINGBORO,450661138,OH,0.7433701734998533,0.6688802472422085,3
860,1760849889.0,DAYTON,454594246,OH,0.7625073716464188,0.6469795268668632,3
861,1386802460.0,COLUMBUS,43221,OH,0.8286126553153585,0.5598223534758422,3
864,1467440958.0,POLAND,445142196,OH,0.8166061578847685,0.5771952727670909,3
865,1063587020.0,STEUBENVILLE,439522356,OH,0.8144784840911621,0.5801937598359383,3
866,1184871063.0,MENTOR,440606103,OH,0.7260616142321571,0.6876296476582393,3
869,1740220961.0,ENGLEWOOD,453159505,OH,0.8250849115621628,0.5650087510052018,3
871,1700056306.0,DELAWARE,430152255,OH,0.8049488490091334,0.5933442091053652,3
872,1497750574.0,TOLEDO,436233081,OH,0.8232143813087468,0.5677306424762163,3
874,1336430545.0,CLEVELAND,441061716,OH,0.8192171856327674,0.5734833936252454,3
876,1417134248.0,LANCASTER,431303307,OH,0.7519721809457679,0.6591948415177908,3
884,1811446149.0,CENTERVILLE,454592658,OH,0.8194182532314516,0.5731960626793564,3
897,1073912689.0,PERRYSBURG,435517115,OH,0.8175273871269879,0.5758897214721928,3
898,1114151230.0,BOARDMAN,445126725,OH,0.7842101225467916,0.6204953534839293,3
899,1952354920.0,BEACHWOOD,441221755,OH,0.7357942769835902,0.6772051254665724,3
905,1114922390.0,DAYTON,454594296,OH,0.8072511652341554,0.590208061812187,3
917,1497860431.0,CANAL FULTON,446149609,OH,0.7297992725782012,0.6836614818346346,3
921,1346655966.0,CINCINNATI,452111112,OH,0.7526364376802244,0.6584363239342296,3
922,1124168026.0,SANDUSKY,448705390,OH,0.7759764188337531,0.6307619181703534,3
924,1598762692.0,CIRCLEVILLE,431131498,OH,0.7673308069696316,0.6412514582247234,3
925,1053635821.0,TOLEDO,436142595,OH,0.816361180352469,0.5775417069039462,3
931,1205809001.0,MORAINE,454393215,OH,0.8050105861247672,0.5932604455271384,3
934,1932429446.0,BLUE ASH,452424005,OH,0.8206496051436966,0.5714317330858472,3
941,1083951628.0,STEUBENVILLE,439522307,OH,0.8238671226512644,0.5667829956997004,3
944,1467478388.0,E LIVERPOOL,43920,OH,0.7956908806678573,0.605702915976149,3
950,1912317231.0,COLDWATER,458281657,OH,0.774049760258542,0.6331247654638806,3
952,1932351483.0,DAYTON,454092939,OH,0.7902130237648742,0.6128322585115558,3
956,1174863617.0,TOLEDO,436063856,OH,0.8271293379997998,0.5620116175133864,3
957,1619080314.0,MARTINS FERRY,43935,OH,0.7642295266317556,0.6449443624253204,3
963,1518901511.0,CINCINNATI,452451262,OH,0.8244808349719243,0.5658898768877199,3
965,1861799264.0,CONCORD TWP,440779176,OH,0.7390423800358249,0.6736589348557499,3
966,1417313164.0,MANSFIELD,449063437,OH,0.8122652451321575,0.5832882405384117,3
967,1518904796.0,DAYTON,454061813,OH,0.8059144768310218,0.5920319721384822,3
971,1366497083.0,STOW,442241411,OH,0.8117532045142605,0.5840006292469463,3
973,1912999293.0,COLUMBUS,432134441,OH,0.8156814141272732,0.5785013661585698,3
975,1134125123.0,MIAMISBURG,453427615,OH,0.754358674040741,0.6564624824767179,3
977,1881623155.0,PROCTORVILLE,456698867,OH,0.8275358701320752,0.5614128459919218,3
981,1235543653.0,CHILLICOTHE,45601,OH,0.7439908092067836,0.6681898501293142,3
982,1154350684.0,COLUMBUS,432202247,OH,0.8032108361320938,0.5956948486599349,3
986,1609180488.0,LEWIS CENTER,430357377,OH,0.7723249648833951,0.635227635275625,3
987,1679018501.0,MENTOR,440605818,OH,0.7354742047274625,0.6775527242809276,3
989,1174866164.0,PORT CLINTON,43452,OH,0.7497578521012852,0.6617122964041603,3
991,1245237650.0,OREGON,436163435,OH,0.7855473336880678,0.618801572828938,3
992,1407851736.0,TOLEDO,436233074,OH,0.7797717253734745,0.6260639394726982,3
996,1578004263.0,TRENTON,450679552,OH,0.8105183395635319,0.5857132585413919,3
999,1376715284.0,STEUBENVILLE,439522354,OH,0.7870055489742444,0.6169459181190425,3
1004,1750657524.0,DELAWARE,430151421,OH,0.7989833091953896,0.6013532003965592,3
1006,1043318736.0,MORAINE,454393215,OH,0.7793354543270299,0.6266069339138228,3
1009,1639623465.0,DUBLIN,430168463,OH,0.7678820182726636,0.6405912940506613,3
1011,1063839298.0,COLUMBUS,432101240,OH,0.7500122323056054,0.6614239573767815,3
1015,1619234689.0,WILLOUGHBY,440944427,OH,0.7722470110282931,0.6353224015866805,3
1019,1083616676.0,YOUNGSTOWN,445021818,OH,0.827449586865767,0.5615400085440677,3
1020,1790784783.0,COLUMBUS,432221553,OH,0.7633095387125833,0.6460329311346158,3
1021,1144394768.0,MANSFIELD,44907,OH,0.789665359217587,0.6135377905653074,3
1029,1104801570.0,COLUMBUS,432134441,OH,0.8273902306313361,0.5616274621631534,3
1040,1407854763.0,CINCINNATI,452192364,OH,0.8257002339949417,0.5641091415503728,3
1047,1235500646.0,TIPP CITY,453711433,OH,0.7935668654916226,0.608483056455807,3
1052,1578692612.0,MC MURRAY,153172945,PA,0.7626445766128811,0.646817787141757,3
1056,1821097577.0,HANOVER,173311929,PA,0.8134360260610422,0.5816543918049788,3
1059,1942224209.0,WYNNEWOOD,190963450,PA,0.8253828359781412,0.5645734443566054,3
1061,1972580405.0,FORTY FORT,187043953,PA,0.753266259447838,0.6577157002668116,3
1064,1699861161.0,SELLERSVILLE,18960,PA,0.7865327671822112,0.6175485455805831,3
1066,1154342715.0,MECHANICSBURG,170509400,PA,0.8205931740921405,0.5715127668157431,3
1067,1386688935.0,PHILADELPHIA,191491421,PA,0.8097061971040729,0.5868354747041629,3
1069,1376556043.0,DARBY,190231330,PA,0.8169235399279688,0.576745983871198,3
1073,1699756841.0,GREENSBURG,156012746,PA,0.7801440158874245,0.6255999636149621,3
1075,1366454464.0,WELLSBORO,169011515,PA,0.7292537589377313,0.6842433449257578,3
1076,1649684556.0,PHILADELPHIA,191021121,PA,0.7727600237301199,0.6346983107938955,3
1087,1730175100.0,NEW TRIPOLI,180663815,PA,0.7647188049215217,0.6443641434774282,3
1094,1003966920.0,PHILADELPHIA,191075563,PA,0.7271695119044994,0.6864579382282442,3
1095,1912297052.0,WYOMISSING,196101783,PA,0.823660691558993,0.5670829438279389,3
1096,1457450611.0,MOUNT POCONO,183441151,PA,0.7250330313332399,0.6887140941462815,3
1097,1831164003.0,HERMITAGE,161484513,PA,0.765902443484543,0.6429568003096371,3
1099,1952327660.0,BLOOMSBURG,178158976,PA,0.7419096041112871,0.6704999174701166,3
1100,1598761041.0,MONROEVILLE,151462141,PA,0.7815383851565127,0.623857157149736,3
1111,1710972716.0,ALLENTOWN,181046704,PA,0.7270426338332927,0.6865923161445581,3
1115,1720195019.0,WASHINGTON,153018932,PA,0.7655180947389053,0.6434143661959347,3
1118,1447413281.0,CHESTER,190133955,PA,0.7743076025043666,0.632809399980705,3
1124,1194789396.0,ERIE,165081898,PA,0.8099408031455771,0.5865116327916247,3
1125,1033172069.0,PHILADELPHIA,191272123,PA,0.7308242508771949,0.6825656849928707,3
1126,1053317792.0,NEW BLOOMFIELD,170689603,PA,0.8054714204473052,0.5926346183295409,3
1128,1811175649.0,LANSDALE,194465338,PA,0.8261360177581415,0.5634707447265739,3
1129,1497723936.0,WILLIAMSPORT,177011978,PA,0.8261731771193948,0.5634162594462867,3
1132,1144596750.0,PHILADELPHIA,191405103,PA,0.8149859152025628,0.5794807658770403,3
1134,1285688333.0,PHILADELPHIA,19114,PA,0.7386998130400666,0.6740345586203801,3
1136,1356524458.0,MOOSIC,185071782,PA,0.7721448616701055,0.6354465458214826,3
1138,1710088455.0,NORVELT,15674,PA,0.8257266681028731,0.5640704473589514,3
1142,1851453765.0,WYNDMOOR,190387910,PA,0.7594753239936128,0.6505361114071969,3
1148,1013934843.0,PHILADELPHIA,191405103,PA,0.811537536054509,0.5843002888708652,3
1149,1346229176.0,SECANE,190182921,PA,0.8291071534755042,0.5590897316672401,3
