,npi,nppes_provider_city,nppes_provider_zip,nppes_provider_state,avg_medicare_pay_ratio,payed_to_requested_ratio,Cluster
6,1104111608.0,COLUMBIA,210452169.0,MD,0.9725345718764923,0.2327584724666496,2
10,1184799066.0,RANDALLSTOWN,211335241.0,MD,0.9648195156628757,0.26291310769159804,2
14,1265601611.0,NORTH EAST,219013817.0,MD,0.9651051136376703,0.2618627877924231,2
21,1053781047.0,BALTIMORE,212022102,MD,0.9857529597201772,0.16819959097129447,2
23,1164464186.0,GLEN BURNIE,210615803,MD,0.9521584456375457,0.3056048010111963,2
33,1619234127.0,BALTIMORE,21201,MD,0.9943715992635488,0.10594867898210196,2
35,1518968080.0,FREDERICK,21703,MD,0.9631826970457738,0.2688477117470579,2
39,1184678237.0,ROCKVILLE,208503945,MD,0.9495362976812094,0.3136571685548757,2
43,1376891150.0,SALISBURY,218015422,MD,0.9580177063393426,0.2867090412601342,2
44,1720379258.0,GERMANTOWN,208741115,MD,0.9778773399233261,0.2091791291321381,2
50,1346241833.0,TOWSON,212046808,MD,0.9945323661765643,0.10442879213724743,2
51,1336357185.0,GLEN BURNIE,210615803,MD,0.9832238577544137,0.1824029756953779,2
52,1104803386.0,BALTIMORE,212870005,MD,0.9484924128951395,0.3167998464020398,2
66,1255323630.0,LUTHERVILLE,210934517,MD,0.9612686929691364,0.2756129531016424,2
71,1003995580.0,WESTMINSTER,21157,MD,0.9469595791196931,0.32135269644652736,2
74,1720246853.0,BALTIMORE,212874963,MD,0.995017628063338,0.0996991466523607,2
78,1841393022.0,LEONARDTOWN,206502015,MD,0.9596793657543596,0.2810969849452497,2
84,1447442876.0,GAITHERSBURG,208782675,MD,0.9903683845722724,0.13845744053573805,2
92,1013951946.0,BALTIMORE,212251233,MD,0.9785368570464946,0.20607187921103687,2
94,1427032721.0,CATONSVILLE,21228,MD,0.9683077884941186,0.24975993822394646,2
96,1902343825.0,BALTIMORE,212046808,MD,0.9827566569410865,0.1849036323006655,2
107,1356651426.0,CROFTON,211142403,MD,0.9694790958981414,0.2451739843795062,2
113,1467485284.0,BALTIMORE,212392905,MD,0.9871825616702399,0.15959508117164248,2
115,1194772921.0,SALISBURY,21801,MD,0.9775352601696553,0.21077195051771996,2
123,1952347296.0,BETHESDA,208141422,MD,0.9630179197789839,0.2694373511311275,2
124,1962418764.0,BALTIMORE,212011595,MD,0.9533690153397515,0.3018070916829367,2
133,1326081977.0,BALTIMORE,21215,MD,0.9642377255165397,0.2650388814696631,2
142,1316336449.0,HAGERSTOWN,217405471,MD,0.9693715734609154,0.24559876336396558,2
143,1659313831.0,WILLIAMSPORT,217954086,MD,0.9836408599870997,0.18014066327134157,2
147,1679964688.0,BEL AIR,210144339,MD,0.9525987200888698,0.3042296476102338,2
172,1831435023.0,BALTIMORE,212011544,MD,0.9859308385542052,0.16715376629858472,2
180,1891702239.0,BALTIMORE,212392905,MD,0.9586579492787509,0.28456095354890115,2
185,1437146685.0,SALISBURY,218015422,MD,0.9931597393918224,0.11676357330592096,2
192,1518299197.0,TOWSON,212046808,MD,0.9778292663510757,0.2094037389048178,2
195,1881673986.0,SALISBURY,218042531,MD,0.9511525978805869,0.3087211290874187,2
197,1538155437.0,SILVER SPRING,209101483,MD,0.9797834550387489,0.2000609437954648,2
201,1790044220.0,ANNAPOLIS,21401,MD,0.9479078204733826,0.3185447596263378,2
227,1639291701.0,BALTIMORE,212879106,MD,0.9657302895004471,0.2595476987788231,2
229,1073521472.0,FREDERICK,217024496,MD,0.9671944091486514,0.254037349442146,2
231,1457389728.0,BALTIMORE,212011734,MD,0.9558811760888248,0.29375359946568286,2
237,1023113495.0,BETHESDA,208162665,MD,0.9798040587804069,0.19996001199600144,2
243,1164479291.0,BALTIMORE,212242735,MD,0.9606737523584555,0.27767956628013685,2
260,1619126273.0,BALTIMORE,212242735,MD,0.9542427196101597,0.29903316215932635,2
261,1477513802.0,COLUMBIA,210442858,MD,0.9476518737125084,0.31930538086473303,2
262,1316111420.0,BALTIMORE,212046808,MD,0.9605793811066035,0.2780058499255992,2
270,1760415921.0,TOWSON,212042065,MD,0.9718688803368756,0.23552256671654226,2
280,1750306346.0,BALTIMORE,212011544,MD,0.9881122375747887,0.1537342055462755,2
282,1487652269.0,ANNAPOLIS,214013046,MD,0.9847160993274497,0.1741671717785305,2
286,1306979786.0,BEL AIR,210144324,MD,0.9515477761547063,0.30750094259210464,2
287,1326015082.0,COLUMBIA,210442912,MD,0.9786370992837304,0.20559530127297665,2
291,1083965685.0,CHEVY CHASE,208156901,MD,0.9712736662601377,0.23796526055202014,2
295,1205970696.0,BALTIMORE,212011544,MD,0.981206167585895,0.1929623193563984,2
298,1003853169.0,BALTIMORE,21229,MD,0.9607714573439762,0.2773413181499149,2
305,1558604686.0,BALTIMORE,212155216,MD,0.9751347954524869,0.2216125689076242,2
307,1447612411.0,BALTIMORE,212011544,MD,0.9549554198432175,0.29674929841882386,2
309,1487996765.0,ELKTON,219215544,MD,0.9876123334233562,0.15691360320276074,2
328,1467401018.0,LUTHERVILLE,210934535,MD,0.9547632727981472,0.29736693312433166,2
331,1750647988.0,COLUMBIA,210444686,MD,0.9610681641484521,0.27631138930620264,2
332,1124313366.0,SILVER SPRING,209101483,MD,0.984892053059206,0.1731694078664655,2
343,1235456476.0,BALTIMORE,212870005,MD,0.9965484755700089,0.08301286550343427,2
347,1831395458.0,DENTON,216291392,MD,0.975890871059107,0.21825903826301757,2
350,1912103060.0,CHICAGO,606228151,IL,0.96091674822448,0.27683750284542635,2
351,1215224225.0,CHICAGO,606113468,IL,0.9604155344027699,0.2785713576049082,2
358,1013010628.0,ARLINGTON HEIGHTS,600052376,IL,0.9899273584219022,0.14157621639186008,2
362,1306112453.0,CHICAGO,606133605,IL,0.9871402581520691,0.15985653172600328,2
368,1598177628.0,LAKE FOREST,600451659.0,IL,0.9780662753689903,0.20829392930623444,2
373,1699087882.0,CALUMET CITY,604095430,IL,0.9629238658845708,0.2697732909498512,2
377,1487653275.0,BARRINGTON,600107509,IL,0.9829241763209101,0.18401104207047025,2
381,1215458187.0,URBANA,618012529,IL,0.9506696327065016,0.31020517315107,2
387,1609090208.0,PEORIA,616370001,IL,0.976056943019516,0.21751515805432373,2
399,1487000964.0,URBANA,618012500,IL,0.9581005641744953,0.2864320319526324,2
400,1598940090.0,ZION,600992676,IL,0.9835807273103222,0.1804687032803684,2
405,1275754061.0,GENEVA,601344200,IL,0.9827585691397931,0.18489346873891063,2
408,1790959682.0,CHICAGO,606112922,IL,0.9498089187281491,0.312830653716135,2
413,1982677480.0,CHICAGO,606114546,IL,0.954234161548663,0.29906047036263445,2
414,1962492611.0,CHICAGO,606115975,IL,0.9623624511224248,0.27176922686286353,2
423,1972692119.0,AURORA,605061449,IL,0.9797498274934602,0.20022556162122504,2
425,1669615423.0,CHICAGO,606127232,IL,0.9704920446080888,0.24113314030305225,2
427,1649468372.0,ARLINGTON HEIGHTS,600052349,IL,0.98583226118813,0.1677341730259476,2
434,1790777555.0,CARBONDALE,629011462,IL,0.9480802036909044,0.31803133079841844,2
441,1376743914.0,STERLING,610811278,IL,0.9737451422014577,0.22764094104326443,2
452,1699729582.0,CHICAGO,606114546,IL,0.9877996345782202,0.15573015741061502,2
458,1346409703.0,SPRINGFIELD,627690001,IL,0.9788968141612014,0.2043551497394923,2
460,1649215088.0,OAK LAWN,604532600,IL,0.9958585830173426,0.09091579967580182,2
468,1730444183.0,CHICAGO,606371447,IL,0.9874800257902008,0.15774409233116962,2
483,1740210558.0,WINFIELD,60190,IL,0.9496328765749769,0.31336464339158426,2
492,1760555858.0,CHICAGO,606371425,IL,0.9748804198498253,0.2227289092000148,2
493,1447361761.0,CHICAGO,606123841,IL,0.9476191442266586,0.3194025007653123,2
496,1316975162.0,PEORIA,616159506,IL,0.9640070772288526,0.2658765786087314,2
503,1740222694.0,CHICAGO,606176219,IL,0.9602792900408563,0.27904065137292955,2
529,1275069296.0,WESTERN SPRINGS,605581753,IL,0.9554826233984545,0.2950473798961913,2
534,1104130269.0,EVANSTON,602023328,IL,0.983769028950419,0.1794393983437014,2
536,1497775373.0,PEORIA,616061919,IL,0.9530584215054896,0.30278646798934833,2
554,1952537268.0,CHICAGO,606313707,IL,0.9830681337685335,0.18324040048213353,2
559,1013293547.0,CHICAGO,606112908,IL,0.9862529711193396,0.16524247927901287,2
561,1366421968.0,ROCK ISLAND,612015351,IL,0.9832415920100104,0.18230735514953939,2
565,1992774459.0,DECATUR,62526,IL,0.9494365588998182,0.3139589473553386,2
572,1194076208.0,CARLYLE,622316407,IL,0.9574036930689982,0.28875278093525536,2
585,1124069885.0,CHICAGO HEIGHTS,604113400,IL,0.9724843444162656,0.23296823788934373,2
586,1841587599.0,WINFIELD,60190,IL,0.9713249024386603,0.2377560386247366,2
588,1457494148.0,CHICAGO,606391613,IL,0.9997101179016399,0.024076548031004386,2
589,1770001281.0,STERLING,610811278,IL,0.9607557485500559,0.2773957310919223,2
593,1275799553.0,AURORA,605047222,IL,0.983779005824213,0.17938469193195694,2
599,1003165564.0,URBANA,618012500.0,IL,0.9528746497696786,0.3033643054584906,2
611,1215084744.0,ARLINGTON HEIGHTS,600052349,IL,0.9859776710230217,0.1668772969700129,2
614,1861463101.0,SPRINGFIELD,627810001,IL,0.9749593827404845,0.22238300745851317,2
617,1215080395.0,O FALLON,622694235,IL,0.985113298946032,0.1719063356588868,2
623,1962613885.0,WOODSTOCK,600987509,IL,0.9846757496417395,0.17439514920856714,2
627,1346418985.0,SPRINGFIELD,627810002,IL,0.9948664762583137,0.10119631622428836,2
630,1730104142.0,BUFFALO GROVE,600896591,IL,0.9506760984918836,0.31018535709515743,2
633,1972014488.0,DECATUR,625264163,IL,0.9739390090322404,0.22681006742492144,2
634,1396999553.0,CHICAGO,606371447,IL,0.9719624862343031,0.23513597205283615,2
637,1922324201.0,OAK PARK,60302,IL,0.9961222378892021,0.0879800385462978,2
644,1003016585.0,CHICAGO,606123833.0,IL,0.9964504313803274,0.0841815763808173,2
649,1285731067.0,URBANA,618012334,IL,0.9922128976555163,0.12455346533133373,2
651,1639186216.0,CHAMPAIGN,618226217,IL,0.9550177182631068,0.29654874439715473,2
653,1821230590.0,CHICAGO,606313707,IL,0.9768847853052509,0.2137664993377442,2
655,1104150382.0,WARRENVILLE,605553845,IL,0.98266766091063,0.18537601840699702,2
656,1629170618.0,MOUNT VERNON,628642857,IL,0.9652432645296576,0.26135309502688037,2
670,1588707020.0,BELLEVILLE,622201915,IL,0.9548088782579376,0.29722046699347426,2
673,1881632107.0,ELGIN,601202125,IL,0.9661113940688092,0.25812550096885434,2
676,1528098688.0,CHICAGO,606114546,IL,0.953327355569526,0.3019386578807266,2
678,1831630458.0,COLUMBIA,622362002,IL,0.9852278168165025,0.17124879261176817,2
681,1831332345.0,CHICAGO,606371447,IL,0.9697104201842103,0.2442574481692673,2
685,1588646756.0,ROCKFORD,611076801,IL,0.9669567795211951,0.25494035878612703,2
688,1750459707.0,PARK RIDGE,600682301,IL,0.9880637887984522,0.15404528316455346,2
690,1023253879.0,WHEATON,601892707,IL,0.9765285788610015,0.21538787028918951,2
693,1568424505.0,LOVES PARK,611112754,IL,0.9884347246565993,0.15164694224755243,2
694,1588672802.0,CHAMPAIGN,618203909,IL,0.9655630477575069,0.2601691772774678,2
699,1679669378.0,DECATUR,62526,IL,0.9681339974639509,0.2504327513614592,2
701,1730433996.0,AKRON,443041447,OH,0.9518160143760365,0.3066696508905253,2
702,1508974445.0,MAYFIELD HGTS,441242209,OH,0.9767079910024745,0.21457283218504175,2
703,1578721437.0,TOLEDO,436082603,OH,0.9923615516295545,0.12336349073928954,2
707,1609175207.0,CLEVELAND,441091900,OH,0.9646226965894121,0.26363431723614994,2
708,1306380191.0,TOLEDO,43614,OH,0.990963257422874,0.13413359921304793,2
709,1912215047.0,TOLEDO,43608,OH,0.9600224345400812,0.2799230701098706,2
717,1588044085.0,CLEVELAND,441950001,OH,0.9734793670189936,0.2287748281352199,2
725,1972556082.0,CANTON,447183673,OH,0.9642728947442504,0.2649108990991946,2
733,1710335997.0,CLEVELAND,441950001,OH,0.9704965251762655,0.24111510657939722,2
738,1063460525.0,KETTERING,454291221,OH,0.9884380022355347,0.15162557744861224,2
743,1720089352.0,KETTERING,454291221,OH,0.9914488613899055,0.13049580548301223,2
745,1780067975.0,COLUMBUS,432091916,OH,0.9668312363322195,0.2554160536307609,2
751,1558524330.0,CLEVELAND,441950001,OH,0.9671253710904645,0.2543000522869226,2
753,1538562418.0,SHEFFIELD VILLAGE,440351469,OH,0.9642459534848165,0.26500894548704806,2
755,1932274289.0,CINCINNATI,452192906,OH,0.9895251950040781,0.14436027310912508,2
758,1730545351.0,DAYTON,454092722,OH,0.9624197392626682,0.2715662819231755,2
761,1720384381.0,CINCINNATI,452192906,OH,0.9838033703059794,0.17925102112567123,2
764,1710322813.0,CLEVELAND,441115612,OH,0.9594201418105244,0.28198048068664844,2
769,1659670107.0,MANSFIELD,449032269,OH,0.9790089289171167,0.20381736211755852,2
775,1184623878.0,WEST LIBERTY,433579525,OH,0.9771756011073629,0.2124331532517085,2
785,1073618286.0,CLEVELAND,441950001,OH,0.9632490042236457,0.2686100442316984,2
787,1841491461.0,CLEVELAND,441950001,OH,0.9765748733510459,0.21517787232749794,2
791,1760459655.0,COLUMBUS,43215,OH,0.992234637234172,0.12438016189397344,2
793,1578527669.0,CLEVELAND,441950001,OH,0.9746633715475097,0.2236768029180518,2
801,1104181387.0,CANTON,447182545,OH,0.9886997117734633,0.1499095725398174,2
803,1427474527.0,CANTON,447213858,OH,0.9843907630509547,0.17599666366144306,2
805,1689976375.0,COLUMBUS,432101240,OH,0.9559574404408899,0.2935053186327333,2
807,1255546487.0,COLUMBUS,432281607,OH,0.9877321982932703,0.15615730676066295,2
812,1821075755.0,CLEVELAND,441227024,OH,0.9576679563625294,0.2878751211140284,2
814,1689652323.0,KETTERING,454291221,OH,0.9794173665944309,0.20184553998845284,2
817,1376865113.0,CLEVELAND,44195,OH,0.9478287679009624,0.3187799032864893,2
826,1467508663.0,CLEVELAND,44109,OH,0.9736757018607888,0.22793777134538368,2
831,1437606480.0,HUDSON,442365026,OH,0.9617769156837584,0.27383419154268607,2
839,1356572879.0,MANSFIELD,449032269,OH,0.981631441365243,0.1907870889845417,2
848,1174852362.0,LEETONIA,444319635,OH,0.9759346160892819,0.21806335115893727,2
854,1912397738.0,CLEVELAND,441950001,OH,0.977399085579148,0.2114025248407528,2
857,1700853009.0,CIRCLEVILLE,431132409,OH,0.9933892726916351,0.11479439403204413,2
867,1124484787.0,CINCINNATI,452192364,OH,0.9779348710692423,0.20890999963329787,2
875,1316986805.0,LIMA,458014602,OH,0.9760407925229311,0.21758761759624257,2
878,1902875354.0,KETTERING,454291221,OH,0.9934141316334371,0.11457906907888701,2
879,1164695425.0,LORAIN,440534140,OH,0.9600217405242184,0.27992545029141314,2
881,1871989129.0,COLUMBUS,432143937,OH,0.9924332282866277,0.12278553413404293,2
882,1982909610.0,CANFIELD,444069803,OH,0.9637249271774219,0.2668974798248813,2
885,1578701116.0,SPRINGFIELD,455042547,OH,0.9520317976617851,0.30599911150339937,2
888,1891062592.0,COLUMBUS,432101267,OH,0.9861140471525294,0.16606952161206204,2
900,1134414204.0,CLEVELAND,44106,OH,0.9621235523644169,0.27261377438727297,2
902,1689739112.0,COLUMBUS,432101240,OH,0.9897022322800924,0.1431415083747614,2
903,1699290163.0,LIMA,458014602,OH,0.9656666058896886,0.2597845381647815,2
907,1801141908.0,CANTON,447101702,OH,0.9620432550936082,0.2728970049833721,2
910,1275618803.0,MOUNT VERNON,430501440,OH,0.9755644489943457,0.2197134630794359,2
915,1124226725.0,COLUMBUS,43210,OH,0.9483365022066315,0.31726625818465437,2
918,1033114657.0,AKRON,443072432,OH,0.9923391984497166,0.12354317148338748,2
923,1609121045.0,CLEVELAND,441950001,OH,0.9690036666883373,0.24704633967043024,2
930,1730294984.0,GARFIELD HEIGHTS,441252914,OH,0.9614685581433171,0.2749149172049614,2
936,1972532547.0,CLEVELAND,441091900,OH,0.9926328173651964,0.12116142079735163,2
937,1356443253.0,COLUMBUS,432101250,OH,0.947636838389292,0.3193500000431299,2
938,1679568760.0,SHEFFIELD VILLAGE,440351494,OH,0.9910355402293785,0.13359849550898395,2
949,1891730834.0,ELYRIA,440355902,OH,0.9868957584046817,0.16135910895529904,2
955,1336597061.0,YOUNGSTOWN,445041006,OH,0.963245439051094,0.26862282879022975,2
958,1144698895.0,SPRINGFIELD,455042687,OH,0.9892843363969283,0.1460017183449891,2
961,1093893141.0,CINCINNATI,452192906,OH,0.989919937108566,0.14162809790070904,2
968,1174582068.0,CLEVELAND,441133108,OH,0.9687946419277315,0.24786476508797828,2
983,1497741110.0,COLUMBUS,432052664,OH,0.9749583534792117,0.2223875198411655,2
990,1992071963.0,CLEVELAND,44195,OH,0.9550012889743889,0.2966016487770352,2
995,1336564509.0,CLEVELAND,441115605,OH,0.9621620513768702,0.2724778649546654,2
997,1649383639.0,DAYTON,454593811,OH,0.9976194358573393,0.06895985208571893,2
1001,1013008176.0,CLEVELAND,441950001,OH,0.9554253519495264,0.29523278417568016,2
1007,1225390255.0,CLEVELAND,441091900,OH,0.9592414389224616,0.2825877949486946,2
1010,1881990372.0,GARFIELD HEIGHTS,441252914,OH,0.9554687423362587,0.295092328633545,2
1022,1396095667.0,CLEVELAND,441950001,OH,0.9635942102642494,0.26736902951766445,2
1025,1992972483.0,YOUNGSTOWN,445041315,OH,0.9546727611077179,0.2976573855945224,2
1031,1649208679.0,AKRON,443332483,OH,0.9579324412183136,0.2869937944651802,2
1032,1063528735.0,CLEVELAND,441950001,OH,0.9677524515934057,0.2519031409787356,2
1037,1528164043.0,CLEVELAND,441950001,OH,0.9744109291484617,0.22477397793345993,2
1043,1912083007.0,MEDINA,442562170,OH,0.9918773348632346,0.12719808404455982,2
1044,1821389719.0,KETTERING,454291221,OH,0.9831615442804597,0.18273855052522897,2
1045,1326015405.0,CLEVELAND,441950001,OH,0.9742601917391178,0.2254264376519701,2
1057,1982606182.0,ABINGTON,190013720,PA,0.9584355111077155,0.2853092551034615,2
1058,1013160514.0,LANCASTER,176033363,PA,0.9943865883971575,0.10580790526166771,2
1065,1912262023.0,PITTSBURGH,152124756,PA,0.9930474385518921,0.11771484522151683,2
1072,1649403254.0,HERSHEY,170332360,PA,0.9602204849560992,0.27924294130859223,2
1074,1427379262.0,HERSHEY,170332360,PA,0.9779360262050709,0.20890459221911523,2
1078,1851388094.0,ALLENTOWN,181036202,PA,0.9922506483003184,0.12425236797581755,2
1079,1861494023.0,PHILADELPHIA,191362786,PA,0.9471002029053759,0.3209380090556366,2
1080,1053644195.0,STROUDSBURG,18301,PA,0.9882789173238419,0.15265903698508998,2
1082,1144536533.0,ALLENTOWN,181049263,PA,0.9997885584148868,0.02056303631963093,2
1089,1033434337.0,PHILADELPHIA,191044211,PA,0.9681527576194678,0.250360216316051,2
1090,1023079837.0,WILKES BARRE,187110027,PA,0.9859808349519678,0.16685860213791917,2
1092,1891226759.0,LORDS VALLEY,184289064,PA,0.9529364141734693,0.30317023360186596,2
1105,1548242001.0,GETTYSBURG,173252534,PA,0.9807378421213927,0.19532865901109922,2
1106,1760593370.0,PHILADELPHIA,191142812,PA,0.9743747318954809,0.22493083791158966,2
1130,1164791026.0,ALTOONA,166013100,PA,0.9533960676348228,0.30172162371705546,2
1133,1578747044.0,ALTOONA,166014804,PA,0.9850774478469866,0.1721116548734204,2
1135,1588639066.0,PITTSBURGH,152431800,PA,0.9687714971688226,0.247955210216035,2
1152,1437603867.0,ALLENTOWN,181036202,PA,0.9922800014599308,0.1240177354360237,2
1153,1962790782.0,PITTSBURGH,152321303,PA,0.9642914706051782,0.2648432738774062,2
1166,1356613517.0,SAYRE,188401625,PA,0.9859582062305792,0.16699226199611397,2
1176,1508830159.0,PITTSBURGH,152133108,PA,0.9513622852335443,0.30807434530516875,2
1177,1447444617.0,PHILADELPHIA,191074824,PA,0.9746914005425196,0.22355463249161625,2
1179,1023071677.0,HANOVER,173317917,PA,0.9673618634217451,0.25339894474367636,2
1182,1932193372.0,CHAMBERSBURG,172011720,PA,0.9637621073948562,0.2667631915197924,2
1198,1144693284.0,FOUNTAIN HILL,180151155,PA,0.9841648168960792,0.17725578462749,2
1201,1063853653.0,SENECA,163462130,PA,0.9953757305790314,0.09605808125431063,2
1206,1518386887.0,HERSHEY,170332360,PA,0.9770232252322698,0.21313286315520025,2
1209,1083601926.0,PHILADELPHIA,191405103,PA,0.9594465244240531,0.28189070004277356,2
1226,1255361325.0,PHILADELPHIA,191141436,PA,0.9801943684893993,0.19803787511904802,2
1241,1588071070.0,PHILADELPHIA,191074824,PA,0.9876060516370782,0.15695313558454607,2
1243,1528097300.0,STATE COLLEGE,168036701,PA,0.9939501365914677,0.1098322628821001,2
1246,1609856723.0,EDDYSTONE,190221375,PA,0.955512284179954,0.29495130917018614,2
1258,1447218433.0,PHILADELPHIA,191143202,PA,0.9587744746677288,0.28416809589681385,2
1268,1912998964.0,LANCASTER,176022222,PA,0.9797898074286803,0.20002983092246387,2
1280,1568434165.0,DOYLESTOWN,189012554,PA,0.9790277630468168,0.20372687398462097,2
1283,1639474224.0,READING,196111428,PA,0.9669963966946143,0.2547900484313149,2
1285,1609862358.0,MC CONNELLSBURG,172338061,PA,0.9866075943625142,0.16311178604323034,2
1295,1609174507.0,POTTSVILLE,179013625,PA,0.9717958795505379,0.2358235961234511,2
1304,1316923170.0,YORK,174033676,PA,0.9841425107852675,0.17737958863767156,2
1307,1275916421.0,JENKINTOWN,19046,PA,0.969391470023626,0.2455202188118798,2
1313,1235500232.0,PHILADELPHIA,191182718,PA,0.9584208743339865,0.28535841960747693,2
1314,1689712259.0,DUNMORE,185123169,PA,0.9502248181375175,0.3115650734525963,2
1318,1639527054.0,ALTOONA,166011549,PA,0.9536340550352203,0.300968584867395,2
1321,1396090940.0,DANVILLE,178222111,PA,0.9485880177270787,0.31651346357558213,2
1336,1790711877.0,WEST GROVE,193909459,PA,0.9924565023893275,0.12259727103464693,2
1337,1487100137.0,SEWICKLEY,151431681,PA,0.9969291123547821,0.07830929025030235,2
1338,1811948326.0,WILKES BARRE,187110027,PA,0.9652155449702325,0.2614554488776564,2
1340,1174856330.0,HERSHEY,170332360,PA,0.9630947488079215,0.2691625992195175,2
1349,1629059589.0,EXTON,193412656,PA,0.9747082539786279,0.22348113930695498,2
1352,1629281829.0,PHILADELPHIA,191042640,PA,0.9716019147864186,0.23662146813711754,2
1369,1215277611.0,PHILADELPHIA,191112434,PA,0.9708944340997866,0.239507824160413,2
1373,1386756971.0,GRANTVILLE,170288530,PA,0.9936108944663435,0.11286004783709981,2
1380,1336126689.0,ABINGTON,19001,PA,0.9704824387483565,0.24117179785589057,2
1381,1770758369.0,ABINGTON,190013720,PA,0.9815663632357454,0.19112162244014308,2
1382,1558351924.0,MECHANICSBURG,170556907,PA,0.9642671810854129,0.26493169587950693,2
1383,1295706604.0,MEDIA,19063,PA,0.9780668037455162,0.2082914482426721,2
1389,1093821852.0,READING,196126052,PA,0.9923313424095765,0.12360625741283324,2
1390,1760804512.0,POTTSVILLE,179013625,PA,0.9923080291937109,0.12379327606010501,2
1391,1558315101.0,EASTON,180452548,PA,0.963242044328676,0.26863500151229897,2
1397,1689968984.0,HERSHEY,170332360,PA,0.9647346845446324,0.26322421704047,2
1400,1881780310.0,COLORADO SPRINGS,809095533,CO,0.9849351914372922,0.17292388113960597,2
1411,1730565391.0,AURORA,800452545,CO,0.9623830129806903,0.2716964046987166,2
1413,1770719395.0,ENGLEWOOD,801102330,CO,0.9838133941555584,0.1791959973886693,2
1418,1871502633.0,AURORA,800452545,CO,0.9617042686084915,0.2740892185771019,2
1419,1326081951.0,DENVER,802181235,CO,0.9926362838829245,0.12113301746055175,2
1420,1083024244.0,AURORA,800452545,CO,0.9493594734905629,0.3141919637637491,2
1423,1467747238.0,GRAND JUNCTION,815018209,CO,0.9805632890209678,0.1962030484584325,2
1425,1043475908.0,AURORA,800452545,CO,0.9943673326864696,0.10598871489925649,2
1428,1447341078.0,STEAMBOAT SPRINGS,804878813,CO,0.9541793618829542,0.2992352675682436,2
1429,1639316003.0,COLORADO SPRINGS,809034035,CO,0.9730097443310806,0.2307640297723307,2
1438,1124446661.0,AURORA,80045,CO,0.9497435519788486,0.31302904893092565,2
1441,1932179173.0,ENGLEWOOD,801102336,CO,0.991476880730724,0.13028275011095491,2
1442,1508840760.0,COLORADO SPRINGS,809095533,CO,0.9528013284805554,0.3035945132008952,2
1445,1053554642.0,DENVER,802181126,CO,0.9899458812789038,0.14144664060674808,2
1448,1851782288.0,AURORA,800452545,CO,0.9815792186676991,0.1910555874077202,2
1465,1346289956.0,BOULDER,803031113,CO,0.9527812824423626,0.30365741852865524,2
1466,1952685109.0,GRAND JUNCTION,815012980,CO,0.9829614911360103,0.1838116072060507,2
1469,1790763175.0,USAF ACADEMY,808402502,CO,0.9745482693998277,0.22417776564548234,2
1470,1881963668.0,FORT COLLINS,805283400,CO,0.9960190500346511,0.08914063028760215,2
1473,1285862367.0,COLORADO SPRINGS,809207835,CO,0.9508004294085676,0.30980404038114745,2
1486,1083717045.0,COLORADO SPRINGS,809095533,CO,0.9839446962368608,0.17847362479467827,2
1487,1083768139.0,AURORA,800452545,CO,0.9794622138490586,0.20162780473412067,2
1491,1619211562.0,ENGLEWOOD,801132771,CO,0.9844481445019111,0.17567541315376053,2
1496,1154308112.0,ENGLEWOOD,801132780,CO,0.9486738786137267,0.31625602292444677,2
1503,1174565725.0,WHEAT RIDGE,800336005,CO,0.9734296106292466,0.22898644752516134,2
1504,1093743338.0,LAKEWOOD,80228,CO,0.9490779836414366,0.31504123693114333,2
1515,1891714234.0,PUEBLO,810043733,CO,0.9780052082105609,0.20858047059352725,2
1520,1891060133.0,AURORA,800125411,CO,0.9476348680344125,0.31935584680008827,2
1522,1851481535.0,AURORA,800452545,CO,0.9489693791902957,0.31536822503097023,2
1526,1144297136.0,BOULDER,803031128,CO,0.9934725290395106,0.1140716180469043,2
1528,1316986581.0,BOULDER,803043404,CO,0.9721396379757645,0.23440248351147994,2
1529,1689758781.0,AURORA,800452545,CO,0.997888352324284,0.06495256958370252,2
1534,1023091121.0,PARKER,801343753,CO,0.9693029746462948,0.2458693623488793,2
1540,1144208604.0,AURORA,800125411,CO,0.9715050980671657,0.23701865839951602,2
1542,1215356241.0,AURORA,800452545,CO,0.9481969830652884,0.31768298869452416,2
1548,1962582320.0,PAGOSA SPRINGS,81147,CO,0.9744414483607474,0.22464163397867457,2
1549,1073853446.0,AURORA,80045,CO,0.9624752399331665,0.27136951287053895,2
1553,1881677821.0,COLORADO SPGS,809033672,CO,0.9516993789237131,0.307031418842142,2
1555,1104041193.0,MONTROSE,814017641,CO,0.9520451694920007,0.30595750562283613,2
1556,1942742622.0,AURORA,800452541,CO,0.9828498219962933,0.18440777478689582,2
1561,1891778429.0,ENGLEWOOD,801132702,CO,0.9514405372076508,0.30783259112383915,2
1565,1063747434.0,GREELEY,806315154,CO,0.9678363484138158,0.25158060873010635,2
1570,1750369534.0,GLENWOOD SPGS,816014227,CO,0.9854331293279484,0.17006336355290333,2
1575,1407805773.0,COLORADO SPRINGS,809076831,CO,0.9940627362624145,0.10880843889368776,2
1576,1255566964.0,AURORA,800452545,CO,0.9473584759723377,0.32017482412483594,2
1589,1245596204.0,AURORA,800452545,CO,0.993135899672364,0.11696616939082817,2
1592,1972827731.0,AURORA,800452545,CO,0.9482454368282371,0.3175383308112986,2
1598,1881939890.0,COLORADO SPRINGS,809075700,CO,0.9471999884930977,0.32064338726796693,2
