,npi,nppes_provider_city,nppes_provider_zip,nppes_provider_state,avg_medicare_pay_ratio,payed_to_requested_ratio,Cluster
54,1780832915.0,BALTIMORE,21229,MD,0.8738680677463426,0.48616314152069706,0
55,1881962322.0,LARGO,20774,MD,0.8941039046064488,0.44785958487845545,0
58,1497804769.0,WALDORF,206012807,MD,0.9014039928007866,0.43297903155095097,0
59,1023329877.0,ELKTON,219215544,MD,0.8879893902551504,0.45986393943674925,0
62,1497812184.0,ROCKVILLE,208503323,MD,0.8960575047601628,0.4439380003592741,0
63,1346230414.0,COLUMBIA,210443249,MD,0.938945020354717,0.3440672154551783,0
64,1699870402.0,BALTIMORE,212242735,MD,0.8741793748024677,0.4856031514209589,0
65,1770685950.0,HYATTSVILLE,207828146,MD,0.888902803902662,0.45809584719137747,0
70,1235334681.0,BALTIMORE,212011513,MD,0.9176564706273515,0.3973746367293121,0
73,1518117530.0,BALTIMORE,21202,MD,0.9074656014205031,0.42012638841011224,0
75,1023076627.0,BALTIMORE,212870005,MD,0.9002476487549863,0.43537819296689506,0
80,1225008147.0,BETHESDA,208890001,MD,0.9276080697777418,0.3735549074543286,0
81,1306878699.0,COLUMBIA,210463231,MD,0.8884696569414424,0.45893536439716176,0
82,1013948488.0,CLINTON,20735,MD,0.880057380715446,0.47486735689902754,0
85,1003888520.0,BALTIMORE,212155216,MD,0.9046674543665829,0.4261182899265023,0
86,1164549275.0,CHEVY CHASE,20815,MD,0.924169692858916,0.3819821707894973,0
89,1699897629.0,ROCKVILLE,208523911,MD,0.9197306461477381,0.39255004590072823,0
90,1114989407.0,BALTIMORE,212011544,MD,0.8983993361055099,0.4391794996185262,0
99,1275678625.0,BALTIMORE,212870005,MD,0.9063474467258241,0.4225332008417557,0
100,1104812809.0,HAGERSTOWN,217405852,MD,0.8995679811861141,0.4367807770778596,0
101,1841475092.0,BALTIMORE,212011544,MD,0.9465485480759305,0.32256138351536756,0
102,1609023373.0,BALTIMORE,212011544,MD,0.9025284484652139,0.4306302354816412,0
104,1518908458.0,COLUMBIA,210442912,MD,0.8766917018940172,0.4810526580637213,0
105,1699074179.0,ANNAPOLIS,21401,MD,0.8986148110531726,0.43873844298838327,0
106,1891705539.0,ANNAPOLIS,214017069,MD,0.8782968122414981,0.47811579100299817,0
111,1235314436.0,SOLOMONS,20688,MD,0.8825734992883213,0.4701744552333394,0
112,1518961283.0,BALTIMORE,212271011,MD,0.9132756549150318,0.40734208982073045,0
116,1760881429.0,CATONSVILLE,21228,MD,0.9065826733442142,0.42202826492079626,0
117,1376926352.0,CLINTON,207353358,MD,0.9400096437661545,0.34114787061716684,0
119,1720246358.0,EASTON,216014334,MD,0.8778553978941119,0.4789257775356956,0
120,1487649232.0,PRINCE FREDERICK,206784019,MD,0.8757528178894728,0.48275977665775766,0
122,1679511430.0,BALTIMORE,21287,MD,0.9032230518954943,0.4291714325588195,0
126,1447485891.0,TOWSON,212047737,MD,0.8906507091914665,0.45468815051278577,0
132,1720246622.0,LAUREL,207075203,MD,0.9028767773356019,0.4298994358545704,0
134,1386776425.0,BALTIMORE,212374352,MD,0.898509963448051,0.43895312458687646,0
137,1932339173.0,BALTIMORE,21201,MD,0.9371429788707287,0.3489456077289078,0
138,1013176858.0,BALTIMORE,212011544,MD,0.9338045247644832,0.3577836071277969,0
141,1598108318.0,ODENTON,211131602.0,MD,0.9237197148324078,0.38306903872531256,0
144,1578656625.0,BETHESDA,208177837,MD,0.9088531886987106,0.41711614856318646,0
146,1942605936.0,WALDORF,206035532,MD,0.8687440055556398,0.49526139846665085,0
148,1003875170.0,LAUREL,207231163,MD,0.9424422070579431,0.33436908702174195,0
149,1215286810.0,BERLIN,21811,MD,0.8850806774536683,0.46543763749631983,0
154,1639546443.0,CATONSVILLE,212283923,MD,0.8730495593971013,0.4876314867156627,0
156,1235364951.0,SALISBURY,218015422,MD,0.9073770986520874,0.42031750004219454,0
158,1043282544.0,COLUMBIA,210443013,MD,0.8945346632789795,0.44699858634268946,0
163,1568486835.0,SALISBURY,218015422,MD,0.8829800299430927,0.4694105524183445,0
164,1174568760.0,BALTIMORE,212870005,MD,0.879236118391366,0.4763862383781502,0
166,1063415289.0,HAGERSTOWN,217405146,MD,0.9222389322779362,0.38662042340110786,0
169,1679685887.0,SILVER SPRING,209101483,MD,0.9348651684060356,0.3550029815384015,0
170,1689613176.0,GREENBELT,207703502,MD,0.9330882140455532,0.3596475841838505,0
173,1366652745.0,EASTON,216014302,MD,0.8898985695240519,0.456158454880589,0
174,1134258817.0,BALTIMORE,212011510,MD,0.8854868805772774,0.46466437815430006,0
176,1174571293.0,BETHESDA,208171106,MD,0.9055043008988632,0.4243370842309931,0
178,1972548238.0,FREDERICK,217024348,MD,0.9101407374437694,0.4142992131845191,0
184,1396026001.0,BALTIMORE,212301740,MD,0.8755149207175519,0.4831910839418903,0
193,1275540445.0,BALTIMORE,212870005,MD,0.9037870931263449,0.42798234811523683,0
198,1831166578.0,SEVERNA PARK,21146,MD,0.9441011555353089,0.32965589349637625,0
203,1508175878.0,BETHESDA,208141422,MD,0.9219692326281149,0.38726313287882824,0
204,1174569180.0,BETHESDA,208890001,MD,0.9072355828922738,0.4206228680589255,0
206,1306012117.0,PRINCE FREDERICK,206784029,MD,0.8746508403965036,0.4847534501101463,0
207,1598042848.0,JARRETTSVILLE,210841419.0,MD,0.8786081721792047,0.4775433799980029,0
208,1811058951.0,OXON HILL,207453151,MD,0.892236473310765,0.45156846180171645,0
212,1174899538.0,FREDERICK,217038370,MD,0.9455549046929596,0.3254626279791406,0
213,1023047560.0,BALTIMORE,212442710,MD,0.9042980546725098,0.42690166117680356,0
214,1750321220.0,BRANDYWINE,206133035,MD,0.8847936849948431,0.4659829771496449,0
216,1194796219.0,FREDERICK,217024348,MD,0.9357041576930752,0.3527856704514692,0
219,1578676151.0,ROCKVILLE,20850,MD,0.8832460172229522,0.4689098773322998,0
221,1497916670.0,GLEN BURNIE,210612593,MD,0.9080026655097051,0.4189643892113869,0
223,1639168818.0,BERLIN,21811,MD,0.8698131515245725,0.4933812738997002,0
225,1962645911.0,BALTIMORE,212373900,MD,0.88845877746624,0.4589564257565138,0
226,1861475840.0,CHEVY CHASE,208154404,MD,0.9119075843330434,0.41039561113134915,0
232,1376658872.0,BEL AIR,210144324,MD,0.8844238366487254,0.4666845585270086,0
239,1730570003.0,GERMANTOWN,20876,MD,0.9132952148657625,0.40729823287524897,0
242,1457390551.0,PRINCE FREDERICK,206784017,MD,0.9422947711448056,0.33478435488110586,0
244,1508964396.0,CHEVY CHASE,20815,MD,0.8940957348312011,0.44787589459207866,0
245,1255373999.0,BALTIMORE,212442710,MD,0.9000294958329338,0.4358289878274677,0
246,1548235336.0,BALTIMORE,212283632,MD,0.8971054238704261,0.44181654389832764,0
253,1750590949.0,BALTIMORE,212242735,MD,0.9103070727763921,0.4139336097169164,0
255,1326082645.0,ANNAPOLIS,214013046,MD,0.8856561078531014,0.4643417476627486,0
258,1164617379.0,HAGERSTOWN,217405754,MD,0.9348378047196436,0.3550750327282356,0
265,1255399234.0,ROCKVILLE,208523803,MD,0.8737312978440392,0.4864089012012123,0
267,1780620062.0,BALTIMORE,212870005,MD,0.9140549216264494,0.4055904341210052,0
269,1437185469.0,BALTIMORE,212442710,MD,0.9110373108397932,0.4123239239454799,0
271,1467812917.0,RANDALLSTOWN,211335103,MD,0.9329471923760193,0.36001324453095174,0
274,1104026756.0,SILVER SPRING,209025006,MD,0.8777206138182599,0.479172749724457,0
276,1275700999.0,BALTIMORE,212011544,MD,0.9151584612273603,0.40309427041818646,0
277,1629087358.0,WESTMINSTER,211575698,MD,0.909693257191838,0.4152808421053209,0
279,1891724548.0,COLUMBIA,210452300,MD,0.8759013430822735,0.48249024569069754,0
284,1871724153.0,BEL AIR,210144324,MD,0.8994973676266165,0.43692617869931727,0
285,1568487247.0,ROCKVILLE,208523142,MD,0.9288194068472903,0.37053273737127174,0
293,1346204625.0,BALTIMORE,212870005,MD,0.9122225828490058,0.4096949588905002,0
296,1750540829.0,GLEN BURNIE,21061,MD,0.8775380111459573,0.47950707919070146,0
297,1679518971.0,HAGERSTOWN,217426700,MD,0.940893920285523,0.33870138879216294,0
301,1154312734.0,COLUMBIA,210443128,MD,0.9088094108065637,0.41721152288668434,0
304,1578585097.0,TOWSON,212042012,MD,0.8865530251056438,0.46262699194494883,0
306,1003123027.0,NOTTINGHAM,212365908.0,MD,0.8812167638139098,0.47271240217847044,0
312,1942278791.0,BALTIMORE,212186505,MD,0.883538568303893,0.4683584079735383,0
313,1134448186.0,CATONSVILLE,212283910,MD,0.9341788729933888,0.35680503535236474,0
320,1700836848.0,BALTIMORE,212870005,MD,0.9199971209061171,0.39192511724110696,0
321,1083693188.0,ANNAPOLIS,214013744,MD,0.902552930615449,0.43057892126469044,0
333,1568521623.0,BALTIMORE,212246821,MD,0.8897873017330008,0.4563754569153624,0
334,1174700413.0,OXON HILL,207453100,MD,0.9158111861627594,0.40160910260993793,0
337,1457525354.0,BALTIMORE,212870006,MD,0.8972450103739888,0.4415330014381491,0
342,1619987559.0,ROCKVILLE,208503348,MD,0.8691296024112991,0.494584405549121,0
344,1336665462.0,FALLSTON,210472703,MD,0.8911384503273793,0.4537314870582788,0
349,1710235239.0,BALTIMORE,212870005,MD,0.9033979548054104,0.4288031427746321,0
352,1316495856.0,CHICAGO,606391828,IL,0.8873364051279288,0.4611226562799148,0
353,1235345299.0,JOLIET,604355574,IL,0.8966152480061853,0.44281045272532443,0
354,1154529501.0,CHICAGO,606123841,IL,0.8836327270717781,0.468180738227976,0
356,1841492394.0,PEORIA,616061907,IL,0.9286173228104444,0.37103890331926476,0
357,1558493155.0,PEORIA,61603,IL,0.8748266526345583,0.4844360926275147,0
359,1831217728.0,CHICAGO,606123714,IL,0.8869479675575941,0.4618693569024179,0
360,1013923929.0,PEORIA,616145098,IL,0.8851377477192665,0.4653290959766693,0
361,1710414396.0,CHICAGO,606173909,IL,0.908518193264171,0.417845297338628,0
363,1750572749.0,DECATUR,625213803,IL,0.9398268762215664,0.34165105404727275,0
364,1013368281.0,HIGHLAND PARK,600352361,IL,0.8701904808362604,0.4927154625764833,0
366,1073564860.0,NAPERVILLE,605407430,IL,0.8923812215043834,0.45128234566216374,0
372,1285928200.0,OAK FOREST,604522776,IL,0.9235295248633388,0.38352733501759095,0
376,1831136027.0,CHICAGO,606257014,IL,0.9002193176419417,0.43543676939858544,0
379,1568850113.0,MATTOON,619389253,IL,0.876716138017977,0.48100812190527886,0
382,1487764890.0,BELLEVILLE,622201915,IL,0.9131942687707015,0.4075245115135329,0
383,1043409394.0,CHICAGO,606124325,IL,0.9245908503003959,0.380961624761328,0
386,1447692678.0,CHICAGO,606371443,IL,0.90357735587536,0.42842497820422765,0
388,1811144629.0,VERNON HILLS,600611822,IL,0.9015536454734947,0.4326673367998238,0
389,1245611706.0,MAYWOOD,601533328,IL,0.8738809284476186,0.48614002395969014,0
392,1255333118.0,CARBONDALE,629037605,IL,0.9168604435161005,0.39920787456594503,0
394,1366638074.0,URBANA,618012500,IL,0.9220969940081426,0.38695882680350807,0
396,1861662918.0,HOFFMAN ESTATES,601923712,IL,0.9083620746226156,0.41818457813183146,0
397,1578606695.0,CHICAGO,606133538,IL,0.9248230476912542,0.3803975952330145,0
398,1750524575.0,CHICAGO,606222789,IL,0.8927403517942627,0.45057148631294447,0
402,1043377807.0,MORRIS,604508967,IL,0.9438680637095558,0.33032268815383203,0
407,1710924253.0,CAROL STREAM,601884707,IL,0.8747811517156608,0.48451825208450294,0
409,1346301322.0,GLEN ELLYN,601374464,IL,0.9014613189467803,0.4328596659920293,0
411,1487686408.0,CHICAGO,606114546,IL,0.9132172734293207,0.4074729580111023,0
418,1518032341.0,CHICAGO,606123714,IL,0.8839900457701522,0.46750572079845637,0
419,1487043188.0,FOREST PARK,601302035,IL,0.9263693411312394,0.37661630847863387,0
420,1821430042.0,QUINCY,623014038,IL,0.9056846097195187,0.4239521054520228,0
421,1750397501.0,CHAMPAIGN,618226185,IL,0.9233790381709555,0.3838895047620877,0
426,1093940132.0,CHICAGO,606113006,IL,0.9078726304423982,0.41924609347446595,0
428,1326159617.0,CHICAGO,606064703,IL,0.8983087386306889,0.4393647802222438,0
429,1093059743.0,EVANSTON,602014401,IL,0.922525409981448,0.38593635218590283,0
432,1184032559.0,HINSDALE,60521,IL,0.9073304690348774,0.42041814894334595,0
437,1518257955.0,CHICAGO,606371447,IL,0.9198461646597035,0.39227927980054417,0
443,1770502544.0,HINSDALE,605212990,IL,0.8897366285523691,0.45647424003142123,0
448,1760464390.0,OAK LAWN,604532600,IL,0.945455694763075,0.32575071640761005,0
454,1396178216.0,SCHAUMBURG,601933960,IL,0.9039761062702971,0.42758297357634856,0
455,1942305974.0,HOFFMAN ESTATES,601941019,IL,0.9426655426855751,0.3337389318513953,0
456,1083154108.0,WESTCHESTER,601545925,IL,0.9061684781813277,0.4229168820826814,0
457,1366500910.0,BELLEVILLE,622201915,IL,0.9356149409251051,0.35302221221576435,0
461,1457548034.0,CHICAGO,606371447,IL,0.936415928066554,0.3508920199480953,0
466,1295023604.0,ELMHURST,60126,IL,0.8886309648028378,0.45862294795788155,0
467,1376641217.0,BLOOMINGTON,617013514,IL,0.8977599709207181,0.44048499930466567,0
470,1942339635.0,OAK LAWN,604532600,IL,0.901773498871795,0.43220892717818826,0
471,1790995009.0,LOMBARD,601484837,IL,0.9109515376899249,0.41251338884981853,0
472,1508893595.0,METAMORA,615488637,IL,0.8691177656525753,0.49460520562068006,0
476,1184774457.0,OAK FOREST,60452,IL,0.8920758113308133,0.45188576746614995,0
479,1568411536.0,JOLIET,604356654,IL,0.9081266923281118,0.4186954868173325,0
480,1326019407.0,CHICAGO,606455253,IL,0.9336514070219613,0.3581829841937107,0
481,1689691289.0,BELLEVILLE,622265360,IL,0.9151716212918094,0.40306439135964484,0
482,1154748648.0,TROY,622942247,IL,0.9029416804797092,0.4297630994541978,0
484,1851582910.0,CHICAGO,606113167,IL,0.9086123872672762,0.41764043111803867,0
486,1538277504.0,ELGIN,601234719,IL,0.9336655618392542,0.3581460856066833,0
488,1386993285.0,BLOOMINGTON,617048112,IL,0.912950646752352,0.40806998982339054,0
489,1598805830.0,CHICAGO,606113468,IL,0.8732433694415759,0.48728432944875566,0
494,1215969308.0,CHICAGO,606114546,IL,0.9010149872850005,0.43378795820978056,0
495,1124036322.0,BLOOMINGTON,617043738,IL,0.9098557446927387,0.41492472070198727,0
497,1164642872.0,CHICAGO,606033357,IL,0.9097166663407781,0.4152295593786904,0
499,1629233408.0,CHICAGO,606081732,IL,0.924156348986993,0.3820144534268715,0
500,1235108820.0,OAK LAWN,604532600,IL,0.9235476620707852,0.3834836579094169,0
501,1861886715.0,CHATHAM,626298047,IL,0.9412984962619086,0.33757538555864713,0
502,1134141989.0,LAKE FOREST,600452654,IL,0.9406606215792699,0.33934878077002373,0
504,1073554341.0,MINOOKA,60447,IL,0.9220924974924949,0.3869695415249803,0
508,1639146111.0,DECATUR,625266328,IL,0.9057170068183671,0.42388288896814164,0
515,1437334208.0,OTTAWA,613503681,IL,0.9101563595529192,0.4142648925088603,0
516,1932657038.0,DECATUR,625263286,IL,0.8961452301348639,0.4437608888878468,0
517,1942231667.0,CRYSTAL LAKE,60014,IL,0.9040059521470472,0.42751986910868917,0
518,1275767386.0,CHICAGO,606371447,IL,0.8685726212739147,0.495561904885112,0
521,1235116088.0,BLOOMINGTON,617013514,IL,0.9002878039839587,0.43529515273862324,0
522,1700260171.0,CHICAGO,606544618,IL,0.9418935350568025,0.33591154880146673,0
523,1568419463.0,CHICAGO,606114546,IL,0.8835467100954669,0.468343048501285,0
526,1588607014.0,DANVILLE,618324360,IL,0.8880927455712455,0.4596643071456899,0
528,1104918176.0,CHAMPAIGN,618207593,IL,0.9091447216242798,0.4164803418442588,0
530,1962507624.0,CHICAGO,606127232,IL,0.9202701494912509,0.39128359530569495,0
532,1922018332.0,EFFINGHAM,624012186,IL,0.9306601273526783,0.3658848553245902,0
535,1437260064.0,NAPERVILLE,60564,IL,0.9009810264434549,0.4338584907419679,0
537,1588696785.0,DANVILLE,61832,IL,0.882670563325106,0.46999220912621537,0
540,1144475435.0,SKOKIE,600761214,IL,0.8884853009907473,0.4589050772473336,0
544,1679787022.0,NORRIDGE,607063129,IL,0.8959277552957784,0.44419979433883994,0
545,1366485831.0,CHICAGO,606123723,IL,0.8743666252721244,0.485265911238608,0
546,1790775740.0,WARRENVILLE,605553845,IL,0.8752152607714103,0.4837336532771235,0
547,1740733708.0,CHICAGO,60654,IL,0.936543831292778,0.35055049859819687,0
548,1770643397.0,ROCKFORD,61104,IL,0.9392161288153524,0.34332646762681074,0
550,1740273259.0,CHICAGO,606112987,IL,0.8917544660266568,0.45251958225198635,0
552,1245604065.0,BELVIDERE,610081705,IL,0.8751662090248874,0.48382239156637535,0
555,1962762260.0,LOMBARD,601484932,IL,0.8808675676039701,0.47336278723983505,0
557,1851344568.0,GLENVIEW,600257645,IL,0.899799925224079,0.4363027556258861,0
560,1306192265.0,SPRINGFIELD,627034777,IL,0.8933263601856669,0.4494085159378137,0
562,1083719488.0,SKOKIE,600761266,IL,0.8993391120396657,0.43725182853329014,0
570,1841309069.0,PLAINFIELD,605441885,IL,0.9127938096667529,0.40842069124134184,0
571,1194985358.0,MORTON GROVE,600532127,IL,0.8790055831701783,0.47681147716435546,0
573,1770739013.0,CHICAGO,606123833,IL,0.8828976623761425,0.46956545632184554,0
577,1598932741.0,GALESBURG,614011424,IL,0.8892193334908643,0.4574811219559372,0
580,1447462809.0,OAK FOREST,60452,IL,0.887578640948971,0.4606562233718088,0
581,1720141245.0,BURR RIDGE,605276686,IL,0.9322194427251986,0.3618935072712966,0
583,1710953617.0,HOFFMAN ESTATES,601697220,IL,0.9044371367017139,0.4266069218318019,0
584,1730136060.0,MAYWOOD,601533328,IL,0.9086651477352842,0.41752562710714447,0
591,1558310904.0,DOWNERS GROVE,605152740,IL,0.8765622975377646,0.48128841512685033,0
596,1073840799.0,ORLAND PARK,604622641,IL,0.8740540508613925,0.4858286901499234,0
600,1255520458.0,MARYVILLE,620626901,IL,0.881184281130185,0.4727729504625652,0
601,1013029511.0,CHICAGO,606113468,IL,0.8982876080783292,0.43940798032456585,0
602,1538285614.0,ELGIN,601203861,IL,0.9350473326458294,0.35452289871307274,0
604,1477529675.0,FREEPORT,610326600,IL,0.8936988379065764,0.44866734573003514,0
605,1679689939.0,CHICAGO,606371447,IL,0.9230386258709332,0.3847072850236911,0
609,1063791291.0,CHICAGO,60612,IL,0.8693336773014464,0.4942256139755858,0
610,1669803854.0,MOUNT PROSPECT,60056,IL,0.8918894825791425,0.45225341443123407,0
613,1760411367.0,ROCKFORD,611082472,IL,0.8717426818819352,0.4899639747831378,0
615,1891194619.0,BOLINGBROOK,604404909,IL,0.882422222769648,0.4704583092711548,0
616,1831495845.0,SPARTA,622861048,IL,0.9198573044927968,0.3922531572482828,0
618,1891809034.0,CHICAGO,606123841,IL,0.8835073794837967,0.46841723964610277,0
619,1366601312.0,OAKBROOK TERRACE,60181,IL,0.8969300743203135,0.44217241182570044,0
621,1467426445.0,FREEPORT,610326600,IL,0.8929658882927252,0.45012434098322673,0
622,1437133295.0,CHICAGO,60612,IL,0.9056188668916766,0.4240925228412261,0
626,1316026420.0,CHICAGO,606575640,IL,0.9429023563556945,0.33306928165004784,0
631,1861591356.0,CHICAGO,606173984,IL,0.9143089590680057,0.40501744081950314,0
632,1003862400.0,CHICAGO,606112826,IL,0.918659565123589,0.3950501277141145,0
635,1689903726.0,CHICAGO,606405759,IL,0.8801279332134787,0.4747365808291692,0
636,1942373048.0,ORLAND PARK,604625854,IL,0.8699386074883105,0.4931600340673392,0
641,1992701015.0,JOLIET,604358415,IL,0.9229530929950622,0.38491244216165343,0
642,1689874349.0,CHICAGO,606253645,IL,0.8692131298951576,0.49443759446250024,0
643,1508966086.0,PARK RIDGE,600681411,IL,0.8775777674374602,0.4794343146870936,0
645,1851679591.0,EVANSTON,602011718,IL,0.8944184481579317,0.4472310807566458,0
646,1821004961.0,CHICAGO,606113167,IL,0.9048566833123447,0.42571631712324953,0
647,1245317304.0,ALTON,62002,IL,0.9028128354001366,0.43003370128022056,0
648,1124472196.0,O FALLON,622691848,IL,0.894528462019281,0.4470109961034734,0
650,1013994383.0,EVANSTON,602011718,IL,0.9261416914258181,0.37717577785818196,0
652,1932172244.0,QUINCY,623014038,IL,0.9101317639341332,0.41431892580250695,0
657,1245296912.0,EVERGREEN PARK,608052735,IL,0.9319569805535268,0.3625688712473164,0
659,1871692798.0,MORTON,615502498,IL,0.8724204708118622,0.48875609674806997,0
662,1679703946.0,OSWEGO,605437000,IL,0.9049240448665128,0.4255731112540234,0
669,1679508709.0,NAPERVILLE,605401105,IL,0.8841575851356764,0.46718878908536443,0
674,1083661086.0,ORLAND PARK,604675541,IL,0.9158660355430748,0.40148400334086976,0
677,1588639926.0,ROCK ISLAND,612015351,IL,0.9001812951503242,0.43551536811171776,0
683,1093181067.0,HINSDALE,605212950,IL,0.9008789689734336,0.4340703667164615,0
684,1861425365.0,AURORA,605067302,IL,0.8698967150429033,0.4932339253919645,0
686,1982835740.0,MORTON GROVE,600532127,IL,0.9102575539923758,0.4140424922635563,0
689,1982915674.0,DOWNERS GROVE,605154716,IL,0.9360449860936738,0.35188035467882245,0
691,1548348816.0,URBANA,61801,IL,0.898804034785697,0.43835066676457934,0
695,1891905600.0,DIXON,61021,IL,0.9058929883326375,0.4235066630996066,0
696,1124354139.0,ARLINGTON HEIGHTS,600042315,IL,0.8744412213786938,0.4851314773891077,0
698,1366433286.0,BELLEVILLE,622201902,IL,0.8711276293317177,0.4910566702682099,0
712,1689603094.0,CINCINNATI,452552800,OH,0.8786235189055096,0.4775151432427035,0
713,1306845227.0,DAYTON,454092722,OH,0.9434671107323275,0.3314661535758879,0
719,1568657260.0,AKRON,443041619,OH,0.9224513200420562,0.38611340581837883,0
723,1164644845.0,AKRON,443191226,OH,0.8760508768127178,0.4822186861120881,0
726,1770657702.0,FAIRLAWN,443339270,OH,0.9360368237190934,0.3519020668337583,0
728,1790167252.0,CINCINNATI,452192364,OH,0.8977297389095874,0.4405466103346206,0
731,1144210865.0,CINCINNATI,452192906,OH,0.9382335034857614,0.3460027354470391,0
734,1073619292.0,CINCINNATI,45220,OH,0.8738241136160502,0.48624213974430924,0
742,1548489842.0,CINCINNATI,452556408,OH,0.8804569491672148,0.47412610206901734,0
744,1144217886.0,COLUMBUS,432052664,OH,0.9416954664149678,0.33646641516427195,0
746,1104889658.0,COLUMBUS,43221,OH,0.87649013693655,0.4814198166392278,0
748,1619928488.0,BARNESVILLE,437131005,OH,0.8855412151027184,0.4645608209421032,0
749,1942395546.0,BRYAN,43506,OH,0.9042961409249632,0.426905715010023,0
752,1548239866.0,COLUMBUS,432133189,OH,0.8725605813310917,0.48850591798579807,0
754,1750315149.0,CLEVELAND,441061716,OH,0.904880630957318,0.4256654128752842,0
757,1205910502.0,COLUMBUS,432213502,OH,0.8735004143841256,0.48682340337206564,0
759,1952569006.0,CLEVELAND,441091900,OH,0.8730059404348761,0.48770957337888876,0
762,1255776670.0,CLEVELAND,441061716,OH,0.9158362450789157,0.40155195454604886,0
763,1891827366.0,LIMA,458042800,OH,0.8681327364232004,0.49633209844857507,0
770,1316930621.0,CINCINNATI,452021415,OH,0.935289172146079,0.35388439421130463,0
772,1467642496.0,WOOSTER,44691,OH,0.8757373859292009,0.4827877700251837,0
777,1184653669.0,CINCINNATI,45220,OH,0.8766185668440637,0.4811859186055427,0
780,1619915469.0,CLEVELAND,441285973,OH,0.916563689973604,0.39988873730322927,0
781,1043307333.0,PEEBLES,456601049,OH,0.9076961013539905,0.41962815394914366,0
788,1508851882.0,WPAFB,454337951,OH,0.9109955146066395,0.4124162610355999,0
790,1689640948.0,AVON,44011,OH,0.9054289867581262,0.42449776199428063,0
792,1922023670.0,BEACHWOOD,44122,OH,0.9140847770939071,0.40552314395750844,0
795,1710989173.0,ENGLEWOOD,453221461,OH,0.8711554757426295,0.4910072678521497,0
799,1871595066.0,CANTON,447182819,OH,0.9141184754363905,0.4054471764186416,0
800,1346653045.0,MIDDLEBURG HEIGHTS,441303417,OH,0.8731406008051423,0.4874684515182855,0
808,1386629640.0,WESTERVILLE,43082,OH,0.8872592677599995,0.46127106106278726,0
809,1053631192.0,CINCINNATI,452424403,OH,0.8910860991903122,0.4538342911567977,0
810,1962613257.0,CINCINNATI,452192364,OH,0.8969000086434462,0.44223339369091746,0
813,1215398466.0,INDEPENDENCE,441312192,OH,0.9125614609859829,0.40893957979526585,0
819,1063457265.0,PAINESVILLE,440774695,OH,0.9403230117208362,0.3402831668305911,0
820,1003888215.0,BOWLING GREEN,434022603,OH,0.8741316542065172,0.485689047760167,0
823,1720069776.0,CINCINNATI,452485130,OH,0.8810062685739483,0.47310459174838726,0
827,1922110451.0,CINCINNATI,45219,OH,0.898404399203143,0.43916914223615483,0
832,1083608939.0,COLUMBUS,432202287,OH,0.8789364583961075,0.4769388871774955,0
834,1962508374.0,MEDINA,442565392,OH,0.8742691875437792,0.48544143592357286,0
836,1275535031.0,CLEVELAND,441950001,OH,0.9244467469149474,0.38131117491934474,0
837,1306105275.0,CINCINNATI,452192364,OH,0.8901086120934536,0.4557484598734983,0
844,1336466986.0,CLEVELAND,441950001,OH,0.9454061499942721,0.3258944791692673,0
846,1245646603.0,MASSILLON,446468503,OH,0.928766117092647,0.3706662916163908,0
847,1861691024.0,NORTH CANTON,447201972,OH,0.9074617562526672,0.42013469380524227,0
853,1528114915.0,CINCINNATI,452550000,OH,0.906721274216668,0.4217304007098631,0
